neighborhood_id,week_start,crime_type,time_of_day,count
Lakeshore,2022-10-18,property,night,1
Lakeshore,2022-10-18,violent,all,2
Lakeshore,2022-10-18,violent,day,2
Lakeshore,2022-10-25,all,all,11
Lakeshore,2022-10-25,all,day,6
Lakeshore,2022-10-25,all,night,5
Lakeshore,2022-10-25,other,all,3
Lakeshore,2022-10-25,other,night,3
Lakeshore,2022-10-25,property,all,7
Lakeshore,2022-10-25,property,day,5
Lakeshore,2022-10-25,property,night,2
Lakeshore,2022-10-25,violent,all,1
Lakeshore,2022-10-25,violent,day,1
Lakeshore,2022-11-01,all,all,9
Lakeshore,2022-11-01,all,day,7
Lakeshore,2022-11-01,all,night,2
Lakeshore,2022-11-01,other,all,5
Lakeshore,2022-11-01,other,day,3
Lakeshore,2022-11-01,other,night,2
Lakeshore,2022-11-01,property,all,3
Lakeshore,2022-11-01,property,day,3
Lakeshore,2022-11-01,violent,all,1
Lakeshore,2022-11-01,violent,day,1
Lakeshore,2022-11-08,all,all,14
Lakeshore,2022-11-08,all,day,11
Lakeshore,2022-11-08,all,night,3
Lakeshore,2022-11-08,other,all,5
Lakeshore,2022-11-08,other,day,4
Lakeshore,2022-11-08,other,night,1
Lakeshore,2022-11-08,property,all,6
Lakeshore,2022-11-08,property,day,5
Lakeshore,2022-11-08,property,night,1
Lakeshore,2022-11-08,violent,all,3
Lakeshore,2022-11-08,violent,day,2
Lakeshore,2022-11-08,violent,night,1
Lakeshore,2022-11-15,all,all,17
Lakeshore,2022-11-15,all,day,14
Lakeshore,2022-11-15,all,night,3
Lakeshore,2022-11-15,other,all,5
Lakeshore,2022-11-15,other,day,3
Lakeshore,2022-11-15,other,night,2
Lakeshore,2022-11-15,property,all,11
Lakeshore,2022-11-15,property,day,10
Lakeshore,2022-11-15,property,night,1
Lakeshore,2022-11-15,violent,all,1
Lakeshore,2022-11-15,violent,day,1
Lakeshore,2022-11-22,all,all,15
Lakeshore,2022-11-22,all,day,10
Lakeshore,2022-11-22,all,night,5
Lakeshore,2022-11-22,other,all,10
Lakeshore,2022-11-22,other,day,6
Lakeshore,2022-11-22,other,night,4
Lakeshore,2022-11-22,property,all,5
Lakeshore,2022-11-22,property,day,4
Lakeshore,2022-11-22,property,night,1
Lakeshore,2022-11-29,all,all,20
Lakeshore,2022-11-29,all,day,11
Lakeshore,2022-11-29,all,night,9
Lakeshore,2022-11-29,other,all,11
Lakeshore,2022-11-29,other,day,5
Lakeshore,2022-11-29,other,night,6
Lakeshore,2022-11-29,property,all,8
Lakeshore,2022-11-29,property,day,5
Lakeshore,2022-11-29,property,night,3
Lakeshore,2022-11-29,violent,all,1
Lakeshore,2022-11-29,violent,day,1
Lakeshore,2022-12-06,all,all,21
Lakeshore,2022-12-06,all,day,17
Lakeshore,2022-12-06,all,night,4
Lakeshore,2022-12-06,other,all,12
Lakeshore,2022-12-06,other,day,9
Lakeshore,2022-12-06,other,night,3
Lakeshore,2022-12-06,property,all,7
Lakeshore,2022-12-06,property,day,6
Lakeshore,2022-12-06,property,night,1
Lakeshore,2022-12-06,violent,all,2
Lakeshore,2022-12-06,violent,day,2
Lakeshore,2022-12-13,all,all,29
Lakeshore,2022-12-13,all,day,24
Lakeshore,2022-12-13,all,night,5
Lakeshore,2022-12-13,other,all,11
Lakeshore,2022-12-13,other,day,10
Lakeshore,2022-12-13,other,night,1
Lakeshore,2022-12-13,property,all,15
Lakeshore,2022-12-13,property,day,12
Lakeshore,2022-12-13,property,night,3
Lakeshore,2022-12-13,violent,all,3
Lakeshore,2022-12-13,violent,day,2
Lakeshore,2022-12-13,violent,night,1
Lakeshore,2022-12-20,all,all,18
Lakeshore,2022-12-20,all,day,15
Lakeshore,2022-12-20,all,night,3
Lakeshore,2022-12-20,other,all,10
Lakeshore,2022-12-20,other,day,9
Lakeshore,2022-12-20,other,night,1
Lakeshore,2022-12-20,property,all,6
Lakeshore,2022-12-20,property,day,4
Lakeshore,2022-12-20,property,night,2
Lakeshore,2022-12-20,violent,all,2
Lakeshore,2022-12-20,violent,day,2
Lakeshore,2022-12-27,all,all,34
Lakeshore,2022-12-27,all,day,15
Lakeshore,2022-12-27,all,night,19
Lakeshore,2022-12-27,other,all,13
Lakeshore,2022-12-27,other,day,7
Lakeshore,2022-12-27,other,night,6
Lakeshore,2022-12-27,property,all,15
Lakeshore,2022-12-27,property,day,6
Lakeshore,2022-12-27,property,night,9
Lakeshore,2022-12-27,violent,all,6
Lakeshore,2022-12-27,violent,day,2
Lakeshore,2022-12-27,violent,night,4
Lakeshore,2023-01-03,all,all,17
Lakeshore,2023-01-03,all,day,14
Lakeshore,2023-01-03,all,night,3
Lakeshore,2023-01-03,other,all,7
Lakeshore,2023-01-03,other,day,5
Lakeshore,2023-01-03,other,night,2
Lakeshore,2023-01-03,property,all,9
Lakeshore,2023-01-03,property,day,8
Lakeshore,2023-01-03,property,night,1
Lakeshore,2023-01-03,violent,all,1
Lakeshore,2023-01-03,violent,day,1
Lakeshore,2023-01-10,all,all,19
Lakeshore,2023-01-10,all,day,13
Lakeshore,2023-01-10,all,night,6
Lakeshore,2023-01-10,other,all,12
Lakeshore,2023-01-10,other,day,10
Lakeshore,2023-01-10,other,night,2
Lakeshore,2023-01-10,property,all,6
Lakeshore,2023-01-10,property,day,3
Lakeshore,2023-01-10,property,night,3
Lakeshore,2023-01-10,violent,all,1
Lakeshore,2023-01-10,violent,night,1
Lakeshore,2023-01-17,all,all,23
Lakeshore,2023-01-17,all,day,16
Lakeshore,2023-01-17,all,night,7
Lakeshore,2023-01-17,other,all,9
Lakeshore,2023-01-17,other,day,7
Lakeshore,2023-01-17,other,night,2
Lakeshore,2023-01-17,property,all,10
Lakeshore,2023-01-17,property,day,6
Lakeshore,2023-01-17,property,night,4
Lakeshore,2023-01-17,violent,all,4
Lakeshore,2023-01-17,violent,day,3
Lakeshore,2023-01-17,violent,night,1
Lakeshore,2023-01-24,all,all,14
Lakeshore,2023-01-24,all,day,6
Lakeshore,2023-01-24,all,night,8
Lakeshore,2023-01-24,other,all,5
Lakeshore,2023-01-24,other,day,2
Lakeshore,2023-01-24,other,night,3
Lakeshore,2023-01-24,property,all,6
Lakeshore,2023-01-24,property,day,1
Lakeshore,2023-01-24,property,night,5
Lakeshore,2023-01-24,violent,all,3
Lakeshore,2023-01-24,violent,day,3
Lakeshore,2023-01-31,all,all,12
Lakeshore,2023-01-31,all,day,6
Lakeshore,2023-01-31,all,night,6
Lakeshore,2023-01-31,other,all,6
Lakeshore,2023-01-31,other,day,3
Lakeshore,2023-01-31,other,night,3
Lakeshore,2023-01-31,property,all,3
Lakeshore,2023-01-31,property,day,1
Lakeshore,2023-01-31,property,night,2
Lakeshore,2023-01-31,violent,all,3
Lakeshore,2023-01-31,violent,day,2
Lakeshore,2023-01-31,violent,night,1
Lakeshore,2023-02-07,all,all,15
Lakeshore,2023-02-07,all,day,9
Lakeshore,2023-02-07,all,night,6
Lakeshore,2023-02-07,other,all,8
Lakeshore,2023-02-07,other,day,5
Lakeshore,2023-02-07,other,night,3
Lakeshore,2023-02-07,property,all,6
Lakeshore,2023-02-07,property,day,3
Lakeshore,2023-02-07,property,night,3
Lakeshore,2023-02-07,violent,all,1
Lakeshore,2023-02-07,violent,day,1
Lakeshore,2023-02-14,all,all,21
Lakeshore,2023-02-14,all,day,10
Lakeshore,2023-02-14,all,night,11
Lakeshore,2023-02-14,other,all,8
Lakeshore,2023-02-14,other,day,3
Lakeshore,2023-02-14,other,night,5
Lakeshore,2023-02-14,property,all,8
Lakeshore,2023-02-14,property,day,5
Lakeshore,2023-02-14,property,night,3
Lakeshore,2023-02-14,violent,all,5
Lakeshore,2023-02-14,violent,day,2
Lakeshore,2023-02-14,violent,night,3
Lakeshore,2023-02-21,all,all,15
Lakeshore,2023-02-21,all,day,7
Lakeshore,2023-02-21,all,night,8
Lakeshore,2023-02-21,other,all,6
Lakeshore,2023-02-21,other,day,2
Lakeshore,2023-02-21,other,night,4
Lakeshore,2023-02-21,property,all,8
Lakeshore,2023-02-21,property,day,4
Lakeshore,2023-02-21,property,night,4
Lakeshore,2023-02-21,violent,all,1
Lakeshore,2023-02-21,violent,day,1
Lakeshore,2023-02-28,all,all,26
Lakeshore,2023-02-28,all,day,14
Lakeshore,2023-02-28,all,night,12
Lakeshore,2023-02-28,other,all,5
Lakeshore,2023-02-28,other,day,1
Lakeshore,2023-02-28,other,night,4
Lakeshore,2023-02-28,property,all,16
Lakeshore,2023-02-28,property,day,9
Lakeshore,2023-02-28,property,night,7
Lakeshore,2023-02-28,violent,all,5
Lakeshore,2023-02-28,violent,day,4
Lakeshore,2023-02-28,violent,night,1
Lakeshore,2023-03-07,all,all,38
Lakeshore,2023-03-07,all,day,16
Lakeshore,2023-03-07,all,night,22
Lakeshore,2023-03-07,other,all,14
Lakeshore,2023-03-07,other,day,7
Lakeshore,2023-03-07,other,night,7
Lakeshore,2023-03-07,property,all,21
Lakeshore,2023-03-07,property,day,8
Lakeshore,2023-03-07,property,night,13
Lakeshore,2023-03-07,violent,all,3
Lakeshore,2023-03-07,violent,day,1
Lakeshore,2023-03-07,violent,night,2
Lakeshore,2023-03-14,all,all,28
Lakeshore,2023-03-14,all,day,17
Lakeshore,2023-03-14,all,night,11
Lakeshore,2023-03-14,other,all,7
Lakeshore,2023-03-14,other,day,5
Lakeshore,2023-03-14,other,night,2
Lakeshore,2023-03-14,property,all,15
Lakeshore,2023-03-14,property,day,8
Lakeshore,2023-03-14,property,night,7
Lakeshore,2023-03-14,violent,all,6
Lakeshore,2023-03-14,violent,day,4
Lakeshore,2023-03-14,violent,night,2
Lakeshore,2023-03-21,all,all,15
Lakeshore,2023-03-21,all,day,9
Lakeshore,2023-03-21,all,night,6
Lakeshore,2023-03-21,other,all,6
Lakeshore,2023-03-21,other,day,2
Lakeshore,2023-03-21,other,night,4
Lakeshore,2023-03-21,property,all,7
Lakeshore,2023-03-21,property,day,5
Lakeshore,2023-03-21,property,night,2
Lakeshore,2023-03-21,violent,all,2
Lakeshore,2023-03-21,violent,day,2
Lakeshore,2023-03-28,all,all,43
Lakeshore,2023-03-28,all,day,27
Lakeshore,2023-03-28,all,night,16
Lakeshore,2023-03-28,other,all,19
Lakeshore,2023-03-28,other,day,9
Lakeshore,2023-03-28,other,night,10
Lakeshore,2023-03-28,property,all,17
Lakeshore,2023-03-28,property,day,14
Lakeshore,2023-03-28,property,night,3
Lakeshore,2023-03-28,violent,all,7
Lakeshore,2023-03-28,violent,day,4
Lakeshore,2023-03-28,violent,night,3
Lakeshore,2023-04-04,all,all,30
Lakeshore,2023-04-04,all,day,15
Lakeshore,2023-04-04,all,night,15
Lakeshore,2023-04-04,other,all,13
Lakeshore,2023-04-04,other,day,7
Lakeshore,2023-04-04,other,night,6
Lakeshore,2023-04-04,property,all,16
Lakeshore,2023-04-04,property,day,7
Lakeshore,2023-04-04,property,night,9
Lakeshore,2023-04-04,violent,all,1
Lakeshore,2023-04-04,violent,day,1
Lakeshore,2023-04-11,all,all,15
Lakeshore,2023-04-11,all,day,8
Lakeshore,2023-04-11,all,night,7
Lakeshore,2023-04-11,other,all,4
Lakeshore,2023-04-11,other,day,1
Lakeshore,2023-04-11,other,night,3
Lakeshore,2023-04-11,property,all,11
Lakeshore,2023-04-11,property,day,7
Lakeshore,2023-04-11,property,night,4
Lakeshore,2023-04-18,all,all,15
Lakeshore,2023-04-18,all,day,8
Lakeshore,2023-04-18,all,night,7
Lakeshore,2023-04-18,other,all,3
Lakeshore,2023-04-18,other,day,1
Lakeshore,2023-04-18,other,night,2
Lakeshore,2023-04-18,property,all,10
Lakeshore,2023-04-18,property,day,6
Lakeshore,2023-04-18,property,night,4
Lakeshore,2023-04-18,violent,all,2
Lakeshore,2023-04-18,violent,day,1
Lakeshore,2023-04-18,violent,night,1
Lakeshore,2023-04-25,all,all,15
Lakeshore,2023-04-25,all,day,6
Lakeshore,2023-04-25,all,night,9
Lakeshore,2023-04-25,other,all,8
Lakeshore,2023-04-25,other,day,2
Lakeshore,2023-04-25,other,night,6
Lakeshore,2023-04-25,property,all,5
Lakeshore,2023-04-25,property,day,3
Lakeshore,2023-04-25,property,night,2
Lakeshore,2023-04-25,violent,all,2
Lakeshore,2023-04-25,violent,day,1
Lakeshore,2023-04-25,violent,night,1
Lakeshore,2023-05-02,all,all,27
Lakeshore,2023-05-02,all,day,18
Lakeshore,2023-05-02,all,night,9
Lakeshore,2023-05-02,other,all,11
Lakeshore,2023-05-02,other,day,6
Lakeshore,2023-05-02,other,night,5
Lakeshore,2023-05-02,property,all,10
Lakeshore,2023-05-02,property,day,6
Lakeshore,2023-05-02,property,night,4
Lakeshore,2023-05-02,violent,all,6
Lakeshore,2023-05-02,violent,day,6
Lakeshore,2023-05-09,all,all,22
Lakeshore,2023-05-09,all,day,12
Lakeshore,2023-05-09,all,night,10
Lakeshore,2023-05-09,other,all,14
Lakeshore,2023-05-09,other,day,7
Lakeshore,2023-05-09,other,night,7
Lakeshore,2023-05-09,property,all,6
Lakeshore,2023-05-09,property,day,4
Lakeshore,2023-05-09,property,night,2
Lakeshore,2023-05-09,violent,all,2
Lakeshore,2023-05-09,violent,day,1
Lakeshore,2023-05-09,violent,night,1
Lakeshore,2023-05-16,all,all,17
Lakeshore,2023-05-16,all,day,12
Lakeshore,2023-05-16,all,night,5
Lakeshore,2023-05-16,other,all,4
Lakeshore,2023-05-16,other,day,3
Lakeshore,2023-05-16,other,night,1
Lakeshore,2023-05-16,property,all,10
Lakeshore,2023-05-16,property,day,8
Lakeshore,2023-05-16,property,night,2
Lakeshore,2023-05-16,violent,all,3
Lakeshore,2023-05-16,violent,day,1
Lakeshore,2023-05-16,violent,night,2
Lakeshore,2023-05-23,all,all,16
Lakeshore,2023-05-23,all,day,12
Lakeshore,2023-05-23,all,night,4
Lakeshore,2023-05-23,other,all,5
Lakeshore,2023-05-23,other,day,3
Lakeshore,2023-05-23,other,night,2
Lakeshore,2023-05-23,property,all,8
Lakeshore,2023-05-23,property,day,7
Lakeshore,2023-05-23,property,night,1
Lakeshore,2023-05-23,violent,all,3
Lakeshore,2023-05-23,violent,day,2
Lakeshore,2023-05-23,violent,night,1
Lakeshore,2023-05-30,all,all,31
Lakeshore,2023-05-30,all,day,18
Lakeshore,2023-05-30,all,night,13
Lakeshore,2023-05-30,other,all,17
Lakeshore,2023-05-30,other,day,10
Lakeshore,2023-05-30,other,night,7
Lakeshore,2023-05-30,property,all,14
Lakeshore,2023-05-30,property,day,8
Lakeshore,2023-05-30,property,night,6
Lakeshore,2023-06-06,all,all,32
Lakeshore,2023-06-06,all,day,17
Lakeshore,2023-06-06,all,night,15
Lakeshore,2023-06-06,other,all,15
Lakeshore,2023-06-06,other,day,6
Lakeshore,2023-06-06,other,night,9
Lakeshore,2023-06-06,property,all,15
Lakeshore,2023-06-06,property,day,10
Lakeshore,2023-06-06,property,night,5
Lakeshore,2023-06-06,violent,all,2
Lakeshore,2023-06-06,violent,day,1
Lakeshore,2023-06-06,violent,night,1
Lakeshore,2023-06-13,all,all,16
Lakeshore,2023-06-13,all,day,12
Lakeshore,2023-06-13,all,night,4
Lakeshore,2023-06-13,other,all,9
Lakeshore,2023-06-13,other,day,5
Lakeshore,2023-06-13,other,night,4
Lakeshore,2023-06-13,property,all,6
Lakeshore,2023-06-13,property,day,6
Lakeshore,2023-06-13,violent,all,1
Lakeshore,2023-06-13,violent,day,1
Lakeshore,2023-06-20,all,all,25
Lakeshore,2023-06-20,all,day,16
Lakeshore,2023-06-20,all,night,9
Lakeshore,2023-06-20,other,all,4
Lakeshore,2023-06-20,other,day,1
Lakeshore,2023-06-20,other,night,3
Lakeshore,2023-06-20,property,all,16
Lakeshore,2023-06-20,property,day,13
Lakeshore,2023-06-20,property,night,3
Lakeshore,2023-06-20,violent,all,5
Lakeshore,2023-06-20,violent,day,2
Lakeshore,2023-06-20,violent,night,3
Lakeshore,2023-06-27,all,all,23
Lakeshore,2023-06-27,all,day,17
Lakeshore,2023-06-27,all,night,6
Lakeshore,2023-06-27,other,all,9
Lakeshore,2023-06-27,other,day,7
Lakeshore,2023-06-27,other,night,2
Lakeshore,2023-06-27,property,all,10
Lakeshore,2023-06-27,property,day,6
Lakeshore,2023-06-27,property,night,4
Lakeshore,2023-06-27,violent,all,4
Lakeshore,2023-06-27,violent,day,4
Lakeshore,2023-07-04,all,all,23
Lakeshore,2023-07-04,all,day,15
Lakeshore,2023-07-04,all,night,8
Lakeshore,2023-07-04,other,all,9
Lakeshore,2023-07-04,other,day,6
Lakeshore,2023-07-04,other,night,3
Lakeshore,2023-07-04,property,all,11
Lakeshore,2023-07-04,property,day,8
Lakeshore,2023-07-04,property,night,3
Lakeshore,2023-07-04,violent,all,3
Lakeshore,2023-07-04,violent,day,1
Lakeshore,2023-07-04,violent,night,2
Lakeshore,2023-07-11,all,all,26
Lakeshore,2023-07-11,all,day,22
Lakeshore,2023-07-11,all,night,4
Lakeshore,2023-07-11,other,all,4
Lakeshore,2023-07-11,other,day,2
Lakeshore,2023-07-11,other,night,2
Lakeshore,2023-07-11,property,all,17
Lakeshore,2023-07-11,property,day,16
Lakeshore,2023-07-11,property,night,1
Lakeshore,2023-07-11,violent,all,5
Lakeshore,2023-07-11,violent,day,4
Lakeshore,2023-07-11,violent,night,1
Lakeshore,2023-07-18,all,all,18
Lakeshore,2023-07-18,all,day,11
Lakeshore,2023-07-18,all,night,7
Lakeshore,2023-07-18,other,all,5
Lakeshore,2023-07-18,other,day,1
Lakeshore,2023-07-18,other,night,4
Lakeshore,2023-07-18,property,all,8
Lakeshore,2023-07-18,property,day,8
Lakeshore,2023-07-18,violent,all,5
Lakeshore,2023-07-18,violent,day,2
Lakeshore,2023-07-18,violent,night,3
Lakeshore,2023-07-25,all,all,20
Lakeshore,2023-07-25,all,day,12
Lakeshore,2023-07-25,all,night,8
Lakeshore,2023-07-25,other,all,9
Lakeshore,2023-07-25,other,day,7
Lakeshore,2023-07-25,other,night,2
Lakeshore,2023-07-25,property,all,8
Lakeshore,2023-07-25,property,day,3
Lakeshore,2023-07-25,property,night,5
Lakeshore,2023-07-25,violent,all,3
Lakeshore,2023-07-25,violent,day,2
Lakeshore,2023-07-25,violent,night,1
Lakeshore,2023-08-01,all,all,9
Lakeshore,2023-08-01,all,day,5
Lakeshore,2023-08-01,all,night,4
Lakeshore,2023-08-01,other,all,3
Lakeshore,2023-08-01,other,day,2
Lakeshore,2023-08-01,other,night,1
Lakeshore,2023-08-01,property,all,5
Lakeshore,2023-08-01,property,day,3
Lakeshore,2023-08-01,property,night,2
Lakeshore,2023-08-01,violent,all,1
Lakeshore,2023-08-01,violent,night,1
Lakeshore,2023-08-08,all,all,27
Lakeshore,2023-08-08,all,day,21
Lakeshore,2023-08-08,all,night,6
Lakeshore,2023-08-08,other,all,11
Lakeshore,2023-08-08,other,day,8
Lakeshore,2023-08-08,other,night,3
Lakeshore,2023-08-08,property,all,15
Lakeshore,2023-08-08,property,day,13
Lakeshore,2023-08-08,property,night,2
Lakeshore,2023-08-08,violent,all,1
Lakeshore,2023-08-08,violent,night,1
Lakeshore,2023-08-15,all,all,16
Lakeshore,2023-08-15,all,day,7
Lakeshore,2023-08-15,all,night,9
Lakeshore,2023-08-15,other,all,5
Lakeshore,2023-08-15,other,day,2
Lakeshore,2023-08-15,other,night,3
Lakeshore,2023-08-15,property,all,11
Lakeshore,2023-08-15,property,day,5
Lakeshore,2023-08-15,property,night,6
Lakeshore,2023-08-22,all,all,25
Lakeshore,2023-08-22,all,day,14
Lakeshore,2023-08-22,all,night,11
Lakeshore,2023-08-22,other,all,12
Lakeshore,2023-08-22,other,day,4
Lakeshore,2023-08-22,other,night,8
Lakeshore,2023-08-22,property,all,8
Lakeshore,2023-08-22,property,day,6
Lakeshore,2023-08-22,property,night,2
Lakeshore,2023-08-22,violent,all,5
Lakeshore,2023-08-22,violent,day,4
Lakeshore,2023-08-22,violent,night,1
Lakeshore,2023-08-29,all,all,27
Lakeshore,2023-08-29,all,day,14
Lakeshore,2023-08-29,all,night,13
Lakeshore,2023-08-29,other,all,7
Lakeshore,2023-08-29,other,day,4
Lakeshore,2023-08-29,other,night,3
Lakeshore,2023-08-29,property,all,16
Lakeshore,2023-08-29,property,day,9
Lakeshore,2023-08-29,property,night,7
Lakeshore,2023-08-29,violent,all,4
Lakeshore,2023-08-29,violent,day,1
Lakeshore,2023-08-29,violent,night,3
Lakeshore,2023-09-05,all,all,25
Lakeshore,2023-09-05,all,day,16
Lakeshore,2023-09-05,all,night,9
Lakeshore,2023-09-05,other,all,10
Lakeshore,2023-09-05,other,day,9
Lakeshore,2023-09-05,other,night,1
Lakeshore,2023-09-05,property,all,8
Lakeshore,2023-09-05,property,day,4
Lakeshore,2023-09-05,property,night,4
Lakeshore,2023-09-05,violent,all,7
Lakeshore,2023-09-05,violent,day,3
Lakeshore,2023-09-05,violent,night,4
Lakeshore,2023-09-12,all,all,22
Lakeshore,2023-09-12,all,day,16
Lakeshore,2023-09-12,all,night,6
Lakeshore,2023-09-12,other,all,12
Lakeshore,2023-09-12,other,day,7
Lakeshore,2023-09-12,other,night,5
Lakeshore,2023-09-12,property,all,5
Lakeshore,2023-09-12,property,day,4
Lakeshore,2023-09-12,property,night,1
Lakeshore,2023-09-12,violent,all,5
Lakeshore,2023-09-12,violent,day,5
Lakeshore,2023-09-19,all,all,9
Lakeshore,2023-09-19,all,day,6
Lakeshore,2023-09-19,all,night,3
Lakeshore,2023-09-19,other,all,1
Lakeshore,2023-09-19,other,day,1
Lakeshore,2023-09-19,property,all,3
Lakeshore,2023-09-19,property,day,1
Lakeshore,2023-09-19,property,night,2
Lakeshore,2023-09-19,violent,all,5
Lakeshore,2023-09-19,violent,day,4
Lakeshore,2023-09-19,violent,night,1
Lakeshore,2023-09-26,all,all,26
Lakeshore,2023-09-26,all,day,16
Lakeshore,2023-09-26,all,night,10
Lakeshore,2023-09-26,other,all,10
Lakeshore,2023-09-26,other,day,3
Lakeshore,2023-09-26,other,night,7
Lakeshore,2023-09-26,property,all,13
Lakeshore,2023-09-26,property,day,11
Lakeshore,2023-09-26,property,night,2
Lakeshore,2023-09-26,violent,all,3
Lakeshore,2023-09-26,violent,day,2
Lakeshore,2023-09-26,violent,night,1
Lakeshore,2023-10-03,all,all,16
Lakeshore,2023-10-03,all,day,9
Lakeshore,2023-10-03,all,night,7
Lakeshore,2023-10-03,other,all,5
Lakeshore,2023-10-03,other,day,3
Lakeshore,2023-10-03,other,night,2
Lakeshore,2023-10-03,property,all,9
Lakeshore,2023-10-03,property,day,5
Lakeshore,2023-10-03,property,night,4
Lakeshore,2023-10-03,violent,all,2
Lakeshore,2023-10-03,violent,day,1
Lakeshore,2023-10-03,violent,night,1
Lakeshore,2023-10-10,all,all,17
Lakeshore,2023-10-10,all,day,9
Lakeshore,2023-10-10,all,night,8
Lakeshore,2023-10-10,other,all,11
Lakeshore,2023-10-10,other,day,4
Lakeshore,2023-10-10,other,night,7
Lakeshore,2023-10-10,property,all,4
Lakeshore,2023-10-10,property,day,3
Lakeshore,2023-10-10,property,night,1
Lakeshore,2023-10-10,violent,all,2
Lakeshore,2023-10-10,violent,day,2
Lakeshore,2023-10-17,all,all,26
Lakeshore,2023-10-17,all,day,13
Lakeshore,2023-10-17,all,night,13
Lakeshore,2023-10-17,other,all,11
Lakeshore,2023-10-17,other,day,3
Lakeshore,2023-10-17,other,night,8
Lakeshore,2023-10-17,property,all,8
Lakeshore,2023-10-17,property,day,6
Lakeshore,2023-10-17,property,night,2
Lakeshore,2023-10-17,violent,all,7
Lakeshore,2023-10-17,violent,day,4
Lakeshore,2023-10-17,violent,night,3
Lakeshore,2023-10-24,all,all,24
Lakeshore,2023-10-24,all,day,10
Lakeshore,2023-10-24,all,night,14
Lakeshore,2023-10-24,other,all,15
Lakeshore,2023-10-24,other,day,6
Lakeshore,2023-10-24,other,night,9
Lakeshore,2023-10-24,property,all,6
Lakeshore,2023-10-24,property,day,2
Lakeshore,2023-10-24,property,night,4
Lakeshore,2023-10-24,violent,all,3
Lakeshore,2023-10-24,violent,day,2
Lakeshore,2023-10-24,violent,night,1
Lakeshore,2023-10-31,all,all,22
Lakeshore,2023-10-31,all,day,12
Lakeshore,2023-10-31,all,night,10
Lakeshore,2023-10-31,other,all,14
Lakeshore,2023-10-31,other,day,8
Lakeshore,2023-10-31,other,night,6
Lakeshore,2023-10-31,property,all,5
Lakeshore,2023-10-31,property,day,3
Lakeshore,2023-10-31,property,night,2
Lakeshore,2023-10-31,violent,all,3
Lakeshore,2023-10-31,violent,day,1
Lakeshore,2023-10-31,violent,night,2
Lakeshore,2023-11-07,all,all,16
Lakeshore,2023-11-07,all,day,12
Lakeshore,2023-11-07,all,night,4
Lakeshore,2023-11-07,other,all,5
Lakeshore,2023-11-07,other,day,4
Lakeshore,2023-11-07,other,night,1
Lakeshore,2023-11-07,property,all,6
Lakeshore,2023-11-07,property,day,4
Lakeshore,2023-11-07,property,night,2
Lakeshore,2023-11-07,violent,all,5
Lakeshore,2023-11-07,violent,day,4
Lakeshore,2023-11-07,violent,night,1
Lakeshore,2023-11-14,all,all,18
Lakeshore,2023-11-14,all,day,15
Lakeshore,2023-11-14,all,night,3
Lakeshore,2023-11-14,other,all,5
Lakeshore,2023-11-14,other,day,3
Lakeshore,2023-11-14,other,night,2
Lakeshore,2023-11-14,property,all,7
Lakeshore,2023-11-14,property,day,7
Lakeshore,2023-11-14,violent,all,6
Lakeshore,2023-11-14,violent,day,5
Lakeshore,2023-11-14,violent,night,1
Lakeshore,2023-11-21,all,all,21
Lakeshore,2023-11-21,all,day,18
Lakeshore,2023-11-21,all,night,3
Lakeshore,2023-11-21,other,all,10
Lakeshore,2023-11-21,other,day,7
Lakeshore,2023-11-21,other,night,3
Lakeshore,2023-11-21,property,all,10
Lakeshore,2023-11-21,property,day,10
Lakeshore,2023-11-21,violent,all,1
Lakeshore,2023-11-21,violent,day,1
Lakeshore,2023-11-28,all,all,17
Lakeshore,2023-11-28,all,day,12
Lakeshore,2023-11-28,all,night,5
Lakeshore,2023-11-28,other,all,8
Lakeshore,2023-11-28,other,day,4
Lakeshore,2023-11-28,other,night,4
Lakeshore,2023-11-28,property,all,7
Lakeshore,2023-11-28,property,day,7
Lakeshore,2023-11-28,violent,all,2
Lakeshore,2023-11-28,violent,day,1
Lakeshore,2023-11-28,violent,night,1
Lakeshore,2023-12-05,all,all,23
Lakeshore,2023-12-05,all,day,18
Lakeshore,2023-12-05,all,night,5
Lakeshore,2023-12-05,other,all,8
Lakeshore,2023-12-05,other,day,4
Lakeshore,2023-12-05,other,night,4
Lakeshore,2023-12-05,property,all,10
Lakeshore,2023-12-05,property,day,9
Lakeshore,2023-12-05,property,night,1
Lakeshore,2023-12-05,violent,all,5
Lakeshore,2023-12-05,violent,day,5
Lakeshore,2023-12-12,all,all,27
Lakeshore,2023-12-12,all,day,9
Lakeshore,2023-12-12,all,night,18
Lakeshore,2023-12-12,other,all,12
Lakeshore,2023-12-12,other,night,12
Lakeshore,2023-12-12,property,all,12
Lakeshore,2023-12-12,property,day,8
Lakeshore,2023-12-12,property,night,4
Lakeshore,2023-12-12,violent,all,3
Lakeshore,2023-12-12,violent,day,1
Lakeshore,2023-12-12,violent,night,2
Lakeshore,2023-12-19,all,all,21
Lakeshore,2023-12-19,all,day,11
Lakeshore,2023-12-19,all,night,10
Lakeshore,2023-12-19,other,all,13
Lakeshore,2023-12-19,other,day,8
Lakeshore,2023-12-19,other,night,5
Lakeshore,2023-12-19,property,all,5
Lakeshore,2023-12-19,property,day,2
Lakeshore,2023-12-19,property,night,3
Lakeshore,2023-12-19,violent,all,3
Lakeshore,2023-12-19,violent,day,1
